mean(cos) CluSize(#NTs) Fitting data --> mean(cos) vs Cluster size(#NTs) 
						
0.5124		5.5257		0.4612		2.0685
0.5124		5.5337		0.4613		2.0690
0.5123		5.5417		0.4614		2.0694
0.5123		5.5497		0.4615		2.0699
0.5123		5.5577		0.4616		2.0704
0.5124		5.5657		0.4617		2.0709
0.5124		5.5737		0.4618		2.0714
0.5124		5.5817		0.4619		2.0719
0.5125		5.5897		0.4620		2.0724
0.5126		5.5977		0.4621		2.0729
0.5127		5.6057		0.4622		2.0734
0.5128		5.6137		0.4623		2.0739
0.5129		5.6217		0.4623		2.0744
0.5130		5.6297		0.4624		2.0749
0.5131		5.6377		0.4625		2.0754
0.5132		5.6457		0.4626		2.0759
0.5133		5.6537		0.4627		2.0764
0.5134		5.6617		0.4628		2.0770
0.5134		5.6697		0.4629		2.0775
0.5135		5.6777		0.4630		2.0780
0.5135		5.6857		0.4631		2.0786
0.5136		5.6937		0.4632		2.0791
0.5137		5.7017		0.4633		2.0797
0.5138		5.7097		0.4634		2.0802
0.5139		5.7177		0.4635		2.0808
0.5140		5.7257		0.4636		2.0813
